"order_id","products"
789250,"10690 16696 36316"
789372,"None"
789414,"None"
789454,"None"
789455,"None"
789473,"5764 11865 45007 45364 45788 47380"
789515,"None"
789544,"26209 28985 39877 47626 47766 49683"
789617,"None"
789702,"None"
789716,"24852"
789749,"6631 14111 16797 19604 20842 24427 27033 27288 47815 49176"
789878,"12341"
789907,"None"
789957,"2344 4960 11123 24852 27845 28204 28226 30169 30489 32655 36695 42265 42828 46676"
790155,"None"
790188,"30169 47766"
790201,"None"
790221,"24852"
790383,"4957 5550 6361 33754"
790427,"None"
790491,"None"
790538,"13176 32478"
790591,"2611 5959 12069 13176 21195 21616 30169 49610"
790643,"6341 10314 13176 38456 47766"
790658,"11494 13807 21137 24852 28199"
790770,"24852 40571"
790854,"4920 13176 14947 28204 30233 44632"
790896,"21903 24852"
790911,"24852"
790956,"5068"
790970,"24852"
790977,"None"
791014,"None"
791088,"43352"
791098,"None"
791106,"None"
791232,"None"
791255,"None"
791285,"None"
791319,"5612 7781 10831"
791353,"None"
791366,"None"
791407,"None"
791532,"44632"
791685,"3765 48041"
791827,"None"
791866,"12341 13176"
791929,"None"
792121,"46906"
792139,"7485 16262 38383"
792170,"12576 44632 45747"
792311,"17652 44632"
792330,"13176"
792395,"None"
792440,"None"
792465,"None"
792512,"2210 4269 10814 40604 44910"
792584,"None"
792766,"3990 7533 24852 27086 44156"
792807,"25380"
792824,"40354"
792845,"34247 48717"
792847,"20073"
792855,"24852"
792859,"20015 21137 38777"
792897,"None"
792923,"4793 21560 21709 24852 34169 35221 44359 47766"
792950,"None"
793003,"329 8297 26949 44393"
793036,"16290 49610"
793067,"16696"
793205,"22839 27275 31964 38192"
793240,"None"
793385,"32566"
793432,"None"
793450,"None"
793462,"17982 21408 24852"
793580,"8421 13176 32478 35951"
793624,"8048 15541 21903"
793636,"27275"
793673,"10326 39275"
793686,"None"
793827,"None"
793860,"5450"
793898,"16797 19348 26346 27845 28204 33745"
793952,"19261 47766"
794029,"None"
794080,"None"
794131,"None"
794200,"None"
794220,"24852 38689"
794242,"20914"
794289,"42828"
794290,"13176"
794294,"16768"
794314,"None"
794443,"45 10337 24010 27845 30489"
794504,"None"
794591,"None"
794593,"None"
794671,"12341"
794796,"1241 19389 20682 24852"
794834,"7544 45613 47766"
794910,"27845"
794938,"23484"
794961,"16797 21903 25017 39863"
794985,"6162 7189 27985"
795044,"None"
795073,"889 34050"
795177,"7953 20345 22888 24390 24852 27845 39850 41959 45066 47766"
795201,"None"
795211,"None"
795254,"None"
795256,"10385 18234 23288"
795336,"16589 21704 22564"
795354,"None"
795419,"9208 25197 35221 35353"
795428,"None"
795435,"29447"
795439,"None"
795492,"5578 10504 12980 14992 23909 24622 27845 30305"
795620,"47209 47626"
795697,"10685 13176 20817 27247 29820 33754 38884 40571 46541"
795800,"35419 38529"
795811,"14385 16683"
795812,"196 15324 39921"
795889,"4957 20574 33787 47792"
795897,"7004 11598 44632 49235"
795921,"20327 24852"
796041,"None"
796129,"13176 47209"
796217,"30450"
796276,"None"
796294,"30122 47059"
796325,"20082 24852 27845 41787"
796373,"None"
796377,"None"
796472,"None"
796474,"None"
796475,"24852 40198 42536 47766"
796558,"None"
796585,"9411"
796616,"33000"
796647,"1612 10673 22959 34047 48086"
796855,"18689 31635 35090 44632"
796880,"None"
796992,"None"
797044,"9387"
797099,"None"
797125,"7669 40486"
797158,"18564 19625"
797175,"None"
797200,"None"
797213,"19660"
797228,"196 46061"
797247,"None"
797253,"None"
797284,"3957 19660"
797297,"None"
797320,"None"
797352,"5771 24852 47977 48448"
797426,"11365"
797464,"5711 19863 23082 27288 29681 30352 32403 32465 35507 48144 48645 49319"
797474,"None"
797642,"None"
797737,"None"
797777,"8424 27104 45007 46979 47626 47766 47900"
797840,"None"
797966,"196 6184 8843 9387 13575 21573 21769 37710 38928 39657 42265 43248 46562"
798018,"16797 24852"
798041,"27344"
798050,"2748 30639"
798105,"2078 13176 18465 47209"
798111,"8277 8479 26209 27845 33815 49235"
798120,"26209 26604 27156"
798148,"None"
798156,"6184 18023 37710 37919 41276"
798259,"None"
798278,"None"
798320,"None"
798326,"27845"
798370,"16797 24852"
798490,"None"
798541,"8436 27845"
798549,"5692 7026 18606 19019 27845 34230"
798557,"10957 25204 34586"
798592,"196 12050 12904 26795"
798613,"10032"
798617,"None"
798621,"None"
798623,"13646 32740"
798671,"13176"
798719,"17170"
798743,"None"
798744,"None"
798752,"None"
798839,"12013 17444"
798888,"None"
798934,"13176"
798962,"32478"
799002,"None"
799011,"None"
799166,"None"
799230,"42803"
799244,"46667"
799256,"None"
799259,"None"
799285,"3957 13176 14633 18811 33809 47209 47553 47629"
799358,"None"
799363,"None"
799379,"8048 8571 16797"
799412,"12745 17652 21137 21903"
799457,"None"
799483,"4472 9594 10960 13176 18479 24952 27104 27156 28358 30391 35939 41606 42315 42722 42768 47209"
799539,"13176 21903"
799541,"8859 24852 27313 34389 42633 47438"
799634,"None"
799710,"2748 13176 16241 17630 21137 39108 47766"
799726,"13176"
799866,"10246 16083 30450 42445 43394 44075"
799905,"2390 19348 31683"
799964,"24838 24852"
799977,"None"
799987,"24838 43352"
800036,"24852"
800054,"None"
800141,"None"
800149,"49235"
800181,"13176 28204"
800195,"4210 46979 47209"
800203,"None"
800257,"9405 11182 20842 31915 35547"
800409,"None"
800448,"None"
800584,"40469"
800629,"None"
800656,"None"
800682,"None"
800698,"19057"
800720,"43116"
800722,"None"
800747,"21137 21616 21903 24852 47209"
800798,"3957 30192"
800818,"None"
800905,"260 19057 23140 35986 39928 46676"
800942,"13176"
800943,"27966"
800980,"None"
801027,"5077 18102 20161 42215 43631 48171"
801077,"6948 12699 13176 30489 46906 47766"
801087,"24852 39041 39581"
801268,"None"
801292,"24852"
801323,"None"
801339,"None"
801425,"None"
801667,"5491 5922 13176 13870 18444 21137 27608 27695 28226 31215 31513 33000 36070 37276 47209"
801671,"11512 16083"
801677,"5550 8087 11710 13535 19478 24852 27845 32734 33754 36076 38650 47766"
801699,"24852"
801728,"16797"
801734,"1940 20591"
801761,"None"
801801,"None"
801842,"19677 20995 21872 21903 21938 21999 24964 26369 40174 46667 46969 47734 48745"
801847,"13176 21903 30489 40604 42265"
801884,"22035 28985"
801925,"31608"
801938,"18564 19660"
801945,"5618 13176 13702 19660 25093 30382 31231 31927 38293 47717 48395"
802047,"None"
802192,"3800 32566"
802204,"None"
802239,"None"
802248,"329 4799 19660 30192 36164 37022"
802253,"24184 24852"
802278,"13176 20367 33198"
802376,"None"
802575,"None"
802608,"34511"
802698,"27086"
802713,"25931 26209"
802799,"11520"
802824,"None"
802861,"7916 13176"
802896,"None"
802933,"None"
802954,"26131 37687"
802981,"None"
802996,"None"
802999,"None"
803005,"24852"
803009,"None"
803050,"None"
803060,"47209"
803064,"47766"
803115,"24852"
803116,"None"
803183,"12745 31663 40063"
803222,"2452 11140 24852 38689"
803273,"13176 34213"
803280,"None"
803324,"27845"
803353,"None"
803405,"None"
803424,"None"
803428,"None"
803476,"7533 10473 23296 24852 28204 33548 33791 38241 42372 44156"
803523,"32655 43154 47209"
803552,"6532 13176 30949"
803643,"8592 20947 21616 33240 41553 45603 47766"
803649,"8277 34126 47209"
803721,"None"
803743,"None"
803805,"2717 10957 22556 29545"
803807,"28204 45570 47144"
803932,"11005 19478 27845 28849 35547 35951 40604 42768 43122 44632"
803960,"None"
803970,"25653 27845"
804065,"None"
804088,"None"
804102,"6184 13176"
804180,"32455 40742"
804292,"None"
804323,"None"
804398,"None"
804444,"37646"
804503,"48186"
804512,"40706"
804515,"None"
804522,"6482 14947 19057 20345 24852 26165 47766"
804617,"5793 40236 42731"
804619,"30489 36869"
804623,"17207 40199"
804629,"None"
804662,"24852 49098"
804686,"1582 12159"
804728,"5653 14870 28058 29326 33303 37067 47953 49235"
804747,"None"
804759,"8571 43352"
804813,"None"
804847,"None"
804861,"None"
804909,"None"
804946,"None"
805101,"13176 34658"
805111,"None"
805112,"None"
805207,"17794 49235"
805306,"None"
805333,"None"
805402,"32566"
805508,"4687 42972"
805574,"26165"
805584,"None"
805599,"5450 13176 21903"
805670,"4210 7175 8251 8518 17163 19348 21267 21777 22035 22594 24852 30233 30561 42091 45066 45447"
805683,"None"
805685,"None"
805738,"None"
805805,"7606"
805812,"29487"
805817,"34854"
805837,"None"
805864,"8571 21137 21386"
805922,"27086 40777"
805947,"46692"
806006,"None"
806026,"None"
806035,"None"
806088,"None"
806117,"16797 43352 48142"
806146,"3773 25513"
806173,"None"
806226,"3896 13176 40174"
806374,"24852"
806512,"None"
806546,"24852 26209 47156 47626"
806547,"21137 21903 24852 47144 49683"
806592,"6184 12341 13176 19691 32303 38928 39408 47402 49235"
806806,"None"
806847,"None"
807188,"None"
807227,"None"
807240,"7781 27845 47626"
807249,"None"
807318,"4920 14947 24852 35221 49235"
807326,"None"
807357,"None"
807395,"None"
807489,"None"
807493,"None"
807565,"None"
807566,"None"
807600,"None"
807638,"8390 9411"
807649,"5450 14652 15902 21077 24852 28156 44632"
807662,"5479"
807738,"None"
807802,"None"
807811,"18534"
807956,"None"
808014,"None"
808104,"2091 28132 31533 32747"
808105,"6748 8174 12456 24852 25332 26047"
808110,"41363"
808117,"23288 34794"
808125,"None"
808128,"None"
808200,"196 21195 24441"
808222,"None"
808245,"47626"
808310,"8174 29623 45066"
808369,"None"
808383,"21903"
808385,"None"
808408,"17902"
808411,"38750"
808420,"5077"
808534,"None"
808649,"None"
808762,"None"
808790,"12341 13176 16797 21769 32478"
808801,"24852 37766"
808808,"1463"
808888,"None"
808896,"14806 18465"
808903,"None"
808931,"None"
808983,"196 13575 38928"
808985,"None"
809032,"10673 13249 17330 44799"
809033,"13176"
809066,"432"
809067,"24852"
809101,"None"
809349,"None"
809389,"None"
809444,"None"
809498,"None"
809624,"None"
809716,"2033 33319"
809788,"None"
809881,"17461 19057 24852"
809884,"10851 16589 29311 38739 41625 44142 47626 49621"
809981,"2002"
810025,"6606 7177 8697 9290 9424 12622 12962 13431 14086 16097 18770 21267 22124 22808 25146 25630 32864 33754 33957 35469 37646 39200 42193 42736 48190 48665"
810103,"14252 26138 33846 33863 44487"
810160,"44292"
810206,"None"
810220,"10369 13176 21938 29487 46331"
810249,"30639"
810347,"12935 13176 18918 24082"
810352,"None"
810404,"28427 29487 40709 44292"
810474,"649 32141 39581"
810551,"None"
810559,"None"
810581,"11777 20842 24852 37687"
810597,"26209 47766"
810683,"4605 21938 24852"
810874,"21573 42475"
810881,"None"
810882,"None"
810902,"None"
810945,"None"
810954,"44632 49235"
811038,"21872 28427"
811079,"38222"
811094,"16797"
811177,"3957 5450 27966 39877"
811325,"4451 4472 23282"
811335,"None"
811342,"None"
811431,"None"
811433,"None"
811440,"42265"
811464,"17634 26882"
811506,"None"
811641,"6046 20574 21783 24852 37646 37687 40556"
811682,"None"
811786,"None"
811818,"17341"
811825,"13176 18465 21137 47209"
811855,"17902 23543 26683 37876 48946"
811924,"1514 5785 6300 6489 8022 12144 20682 27284 27801 30135"
811936,"None"
811966,"13640 25965 29180 29941"
812022,"15739 41046 48812"
812089,"None"
812106,"40363 46035"
812127,"None"
812131,"5450"
812139,"None"
812163,"None"
812208,"38456"
812274,"None"
812391,"32079 33000 38768"
812409,"None"
812439,"8903"
812441,"None"
812450,"33214 40541 43740 47873"
812560,"24852"
812593,"None"
812623,"2979 12341 38944"
812710,"9839 14874 47209"
812803,"27966 47209"
812849,"None"
812923,"13176"
812963,"15424"
813009,"None"
813026,"None"
813053,"18176 27392 27845"
813171,"None"
813178,"8174 8518 9839 16083 19057 21903 29244 37158 47209 48103"
813194,"None"
813246,"None"
813420,"19660"
813440,"16797 24852 34050 36011 39560"
813469,"19678 30142"
813574,"1546 3957 13176 20392 21137 24489 38312 41041 42479 44204"
813702,"24852"
813775,"None"
813861,"None"
814078,"19660"
814125,"32691"
814227,"None"
814359,"None"
814383,"40198"
814500,"27330 31542 35752"
814516,"1185"
814565,"5328 11452 12419 13031 18352 21614 21616 23645 23926 26856 27695 34243 43086 43789 46820 48679"
814603,"None"
814633,"43619"
814761,"43352"
814778,"4895 12191 23909 41290"
814799,"None"
814872,"None"
814874,"None"
814888,"None"
815079,"2014 6187 8847 11132 14678 15649 20339 23094 23805 27663 27695 35887 37158 37687 40852 47492"
815083,"None"
815087,"None"
815108,"None"
815125,"46149"
815134,"None"
815135,"None"
815212,"11520 21903 24852 43122"
815216,"None"
815297,"3896 6347 30967 38689 42536 44008 47209"
815357,"None"
815410,"14084"
815490,"None"
815580,"None"
815646,"None"
815682,"5479 41950"
815690,"12384 33232"
815728,"12341 13176 33147"
815783,"None"
815807,"None"
815891,"7076 21137 25504 34380 36011"
815960,"5212 6774 31720 48857"
815982,"6750 9124 36550"
816008,"None"
816024,"None"
816069,"None"
816190,"None"
816199,"13176 33055"
816222,"None"
816384,"None"
816391,"None"
816405,"329 24852"
816412,"44683"
816444,"16083 21903 30489 47626"
816620,"19057 24852 33787 44632"
816675,"None"
816749,"None"
816790,"38768"
816875,"None"
816898,"None"
816902,"264 3661 4552 14444 15650 33122 34862"
816957,"13176 18465 24852"
817054,"13870 18594 21137 21376 24184 27845 32579 43621 49683"
817056,"10166 13176 14084 17429 25340 29869 35594 42265 46738"
817070,"13176"
817103,"17652"
817113,"260 4562 21938 22312 24852 29594 30720"
817224,"8277 13176 32429 34429 47766"
817342,"21543 47766"
817403,"2855 5456 13500"
817501,"12341 21292 28918"
817618,"None"
817647,"None"
817722,"None"
817726,"4562 22825 23909 24852 26209 28204 32177 38693 39275 45104 47626"
817736,"42504"
817742,"None"
817745,"None"
817771,"None"
817818,"13029 18022 35826"
817822,"21903 24852 25890 46979 47626"
817852,"None"
817982,"None"
817986,"13176 27845"
818059,"260 11520 46676"
818135,"24852 40396 43352 45066"
818274,"None"
818428,"None"
818491,"13176 27845"
818549,"1511 17149 33198"
818647,"1940 21408 34429 39928 45066 47766"
818665,"30597 31764"
818766,"None"
818816,"10374 19604"
818861,"19348"
818863,"None"
818865,"16797 18629 37158 38739 40571 49235"
818893,"196 31651 39657 41276"
818914,"None"
818915,"None"
818930,"6475 7722 15937 19125 41787"
818935,"4920 19057 25718 34128 38322 42265 45445 46906 47766"
818974,"None"
819041,"None"
819049,"8496 32141"
819054,"6286 40332"
819132,"None"
819155,"17902"
819164,"33198"
819186,"None"
819197,"None"
819231,"12657 24852"
819241,"21261 30316 30727 36274 37460 39200 39560 40574 42731 44964"
819267,"15950"
819355,"27845"
819477,"31981 39275 48527"
819507,"None"
819541,"None"
819546,"None"
819547,"196"
819627,"None"
819727,"None"
819783,"7483 29095"
819806,"12732"
819810,"None"
819814,"34668"
819829,"None"
819835,"None"
819846,"None"
819861,"30592"
819916,"None"
819978,"24852 30635"
819991,"1689 6236 22025 23915 35124 42887 47570"
819992,"None"
819999,"13176"
820013,"None"
820027,"20641 26348 41400 45051"
820061,"None"
820089,"329 13176 40761 46969"
820108,"None"
820174,"6287 24276"
820197,"781 10369 35221"
820229,"17316"
820298,"None"
820449,"9839 30489"
820458,"None"
820476,"None"
820482,"117 24184"
820494,"19057 24852 25718"
820513,"None"
820569,"9839 13176 16759 37022 38739"
820572,"5450 13176 35992 45210"
820575,"None"
820646,"6691 42265 43352"
820649,"39180"
820712,"None"
820843,"1670 13708 13776 16797 17061 17200 20878 22474 24852 27502 31433 35855 36772 37022 37055 39275 42356"
820919,"22935 24852 48205"
820974,"27845"
820979,"6242"
820995,"44245 47231"
821051,"7388 46692"
821059,"None"
821097,"None"
821101,"23909 24852 44799"
821138,"24852"
821238,"13176"
821272,"None"
821297,"19057"
821332,"14419 23662 46129"
821348,"None"
821355,"38993"
821361,"16797"
821457,"31022 42431"
821620,"44156 46817"
821636,"None"
821639,"24852 44980"
821643,"8048 8571 13176 37687"
821734,"24852"
821750,"None"
821755,"13176 35091 39108 49235"
821759,"46516"
821767,"11520"
821791,"None"
821823,"1729 13176"
821826,"895 12384 18362 21903 24561"
821848,"24852 30391"
821912,"11988"
821926,"7781 24852 27845 28199 35871 39108 39928 47209"
821951,"None"
821956,"None"
821963,"24852 34668"
822070,"8079 13176 33768 38928"
822127,"9515 11619 13740 22963 23029 26209 26452 27086 41220 47626"
822204,"4957 9366 18175 21019 21903 23375 26790 40571 42450"
822239,"None"
822265,"None"
822266,"1511 7485 17652 19354 21137 37718 38544 43961"
822288,"3376 5322 11865 13176 16759 21137 23244 24838 25695 27156 31915 38739 44359"
822316,"16234"
822363,"27845"
822372,"None"
822409,"None"
822446,"27845"
822538,"None"
822686,"21137 22935 27845 39928"
822689,"None"
822719,"8277 18811 19677 37067 44008"
822780,"None"
822794,"6166 7393 28836"
822885,"None"
822900,"None"
822920,"None"
822941,"7901"
822977,"13176 14084 18918 19057 19446 20995 27521 30391 30406 33401 36517 37687 43830 44142 46979"
823048,"10521"
823049,"38167 39041 43772 47766 49610"
823165,"3957 19660 24838 29837 38739"
823192,"14947 17461 24852 27845 39529 41488"
823195,"None"
823265,"None"
823271,"None"
823276,"23423"
823282,"None"
823301,"8087 22825 47766"
823321,"None"
823549,"None"
823550,"148 5077 21376 23909 28599 33754 41220 44142 44632 46650 48415"
823620,"14233 26209 38311 45007 47626"
823636,"None"
823644,"18104 21243 23909 24852 46981"
823670,"None"
823707,"8736 48559"
823738,"23915"
823795,"None"
823802,"2855 16185 30489 42719 43074"
823805,"13944 32403"
823910,"None"
823927,"5161 24730"
823964,"None"
824067,"None"
824108,"19660 24852 33572"
824179,"45603"
824200,"1463 24852 44961 49235"
824220,"None"
824231,"None"
824289,"24852"
824347,"None"
824394,"None"
824479,"None"
824489,"1940 18272 30252 46886"
824605,"None"
824637,"4210 13176"
824638,"47388"
824662,"13176"
824763,"1940 16797"
824788,"12384 21927 22888 44422"
824937,"9859 42348"
825064,"24852 31717 47766"
825110,"4357"
825129,"12427 47402"
825131,"5479 11520 39180"
825150,"9366 11712 17794 20119 24852 25010 25890 30489 31040 31343 33407 33716 34243 38293 40604 43086 44632 44683"
825152,"1940 7028 17600 24037 24852 27239 28204 45066"
825274,"15772"
825282,"8859"
825458,"None"
825545,"None"
825552,"117 12384 42265"
825606,"21137"
825622,"10326 18465 24852 29487"
825660,"2748 4920 13176 18078 21137 31371 42244"
825665,"None"
825749,"32478"
825756,"None"
825986,"None"
825991,"None"
826028,"None"
826109,"None"
826148,"5479 24852 27966"
826150,"None"
826178,"None"
826199,"None"
826200,"18811 27949"
826234,"None"
826361,"None"
826456,"16797"
826487,"None"
826511,"None"
826566,"None"
826582,"None"
826630,"30353"
826636,"24749"
826648,"18465 47156"
826651,"24852 35221"
826666,"33198"
